,year,tax_band,engine_capacity,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
1123,2000.0,,1870.0,7.3,4.7,5.6,38.7,60.1,50.4,73.0,149.0,681.0,,,0.074,,433.0,,,,,
1124,2000.0,,1998.0,10.7,6.3,7.9,26.4,44.8,35.8,74.0,187.0,212.0,,,,,594.0,,,,,
1125,2000.0,,1998.0,12.3,7.0,8.9,23.0,40.4,31.7,73.8,210.0,689.0,,,,,671.0,,,,,
1126,2000.0,,2188.0,9.7,5.7,7.2,29.1,49.6,39.2,73.9,192.0,269.0,,,0.032,,557.0,,,,,
1127,2000.0,,1598.0,9.7,5.6,7.1,29.1,50.4,39.8,69.5,174.0,211.0,,,,,535.0,,,,,
1128,2000.0,,1598.0,9.4,5.7,7.0,30.1,49.6,40.4,73.2,165.0,221.0,,,,,527.0,,,,,
1129,2000.0,,1998.0,10.2,6.1,7.6,27.7,46.3,37.2,74.0,181.0,52.0,,,,,572.0,,,,,
1130,2000.0,,1390.0,9.0,5.2,7.6,31.4,54.3,37.2,73.2,156.0,487.0,,,,,572.0,,,,,
1131,2000.0,,1598.0,9.7,5.6,7.1,29.1,50.4,39.8,69.5,174.0,211.0,,,,,535.0,,,,,
1132,2000.0,,1598.0,9.4,5.7,7.0,30.1,49.6,40.4,73.2,165.0,487.0,,,,,527.0,,,,,
1133,2000.0,,1870.0,8.7,4.8,6.2,32.5,58.9,45.6,72.6,164.0,719.0,,,0.055,,479.0,,,,,
1134,2000.0,,1870.0,6.8,4.4,5.2,41.5,64.2,54.3,73.9,139.0,823.0,,,0.066,,402.0,,,,,
1135,2000.0,,1390.0,9.1,5.1,6.5,31.0,55.4,43.5,71.4,153.0,288.0,,,,,489.0,,,,,
1136,2000.0,,1598.0,9.6,5.5,7.0,29.4,51.4,40.4,69.5,169.0,211.0,,,,,527.0,,,,,
1137,2000.0,,1598.0,9.3,5.6,6.9,30.4,50.4,40.9,73.2,162.0,221.0,,,,,520.0,,,,,
1138,2000.0,,1998.0,10.2,6.1,7.6,27.7,46.3,37.2,74.0,181.0,52.0,,,,,572.0,,,,,
1139,2000.0,,1390.0,9.2,5.2,6.6,30.7,54.3,42.8,71.4,156.0,228.0,,,,,497.0,,,,,
1140,2000.0,,1390.0,9.0,5.2,6.6,31.4,54.3,42.8,73.2,180.0,487.0,,,,,497.0,,,,,
1141,2000.0,,1598.0,9.7,5.6,7.1,29.1,50.4,39.8,69.5,174.0,211.0,,,,,535.0,,,,,
1142,2000.0,,1598.0,9.4,5.7,7.0,30.1,49.6,40.4,73.2,165.0,221.0,,,,,527.0,,,,,
1143,2000.0,,1870.0,8.4,4.8,6.1,33.6,58.9,46.3,73.7,163.0,358.0,366.0,,0.042,,471.0,,,,,
1144,2000.0,,1870.0,8.7,4.8,6.2,32.5,58.9,45.6,72.6,164.0,719.0,,,0.055,,479.0,,,,,
1145,2000.0,,1870.0,6.8,4.4,5.2,41.5,64.2,54.3,73.9,139.0,823.0,,,0.066,,402.0,,,,,
1146,2000.0,,1390.0,9.7,5.7,7.1,29.1,49.6,39.8,71.4,168.0,298.0,,,,,535.0,,,,,
1147,2000.0,,1598.0,10.0,6.1,7.5,28.2,46.3,37.7,69.6,181.0,409.0,,,,,564.0,,,,,
1148,2000.0,,1598.0,9.6,6.0,7.3,29.4,47.1,38.7,73.2,173.0,224.0,,,,,550.0,,,,,
1149,2000.0,,1870.0,7.7,4.9,5.9,36.7,57.6,47.9,73.3,157.0,488.0,379.0,,0.034,,456.0,,,,,
1150,2000.0,,1870.0,8.8,5.1,6.4,32.1,55.4,44.1,73.4,170.0,590.0,,,0.065,,495.0,,,,,
1151,2000.0,,1870.0,7.7,4.9,5.9,36.7,57.6,47.9,74.9,157.0,487.0,,,0.052,,456.0,,,,,
1152,2000.0,,1998.0,11.9,6.6,8.5,23.7,42.8,33.2,73.4,202.0,295.0,,,,,641.0,,,,,
1153,2000.0,,1998.0,10.8,6.4,8.0,26.2,44.1,35.3,74.0,190.0,198.0,,,,,603.0,,,,,
1154,2000.0,,1870.0,8.9,6.6,7.4,31.7,42.8,38.2,73.1,197.0,179.0,,,0.077,,571.0,,,,,
1155,2000.0,,1998.0,11.8,8.2,9.5,23.9,34.4,29.7,72.5,224.0,492.0,24.0,,,,716.0,,,,,
1156,2000.0,,1948.0,13.8,7.5,9.8,20.5,37.7,28.8,72.4,231.0,128.0,,,,,739.0,,,,,
1157,2000.0,,1948.0,12.7,7.1,9.1,22.2,39.8,31.0,72.6,214.0,311.0,,,,,686.0,,,,,
1158,2000.0,,2435.0,15.3,8.2,10.7,18.5,34.4,26.4,72.9,252.0,702.0,,,,,806.0,,,,,
1159,2000.0,,4398.0,23.4,13.1,16.9,12.1,21.6,16.7,72.0,390.0,784.0,,,,,1274.0,,,,,
1160,2000.0,,6761.0,27.7,14.3,19.2,10.2,19.8,14.7,73.2,456.0,,63.0,,,,1447.0,,,,,
1161,2000.0,,6761.0,25.8,13.1,17.8,10.9,21.6,15.9,74.0,422.0,,,,,,1338.0,,,,,
1162,2000.0,,6761.0,25.7,13.0,17.7,11.0,21.7,16.0,74.0,418.0,,,,,,1330.0,,,,,
1163,2000.0,,6761.0,25.8,13.1,17.8,10.9,21.6,15.9,73.5,422.0,,,,,,1338.0,,,,,
1164,2000.0,,6761.0,28.1,13.2,18.7,10.1,21.4,15.1,73.5,443.0,,,,,,1409.0,,,,,
1165,2000.0,,6761.0,25.8,13.1,17.8,10.9,21.6,15.9,74.0,422.0,,,,,,1338.0,,,,,
1166,2000.0,,5379.0,25.4,12.8,17.4,11.1,22.1,16.2,73.0,405.0,634.0,,,,,1313.0,,,,,
1167,2000.0,,5379.0,25.4,12.8,17.4,11.1,22.1,16.2,73.0,405.0,634.0,,,,,1313.0,,,,,
1168,2000.0,,1796.0,10.4,6.3,7.8,27.2,44.5,36.0,73.0,190.0,1218.0,,,,,591.0,,,,,
1169,2000.0,,1796.0,10.6,5.7,7.5,26.7,49.3,37.5,73.0,190.0,1321.0,,,,,567.0,,,,,
1170,2000.0,,1119.0,8.4,5.7,6.7,33.8,49.2,42.1,71.0,165.0,713.0,,,,,505.0,,,,,
1171,2000.0,,1396.0,9.3,5.3,6.8,30.4,52.8,41.5,73.15,170.0,770.0,,,,,513.0,,,,,
1172,2000.0,,1396.0,9.9,5.4,7.1,28.6,52.0,39.9,72.3,173.0,689.0,,,,,533.0,,,,,
1173,2000.0,,1588.0,10.0,5.6,7.2,28.2,50.5,39.2,73.05,176.0,733.0,,,,,543.0,,,,,
1174,2000.0,,1588.0,11.3,5.8,7.8,25.0,48.6,36.2,68.1,195.0,1280.0,,,,,588.0,,,,,
1175,2000.0,,1796.0,10.0,5.8,7.4,28.3,48.4,38.3,72.5,179.0,1151.0,,,,,555.0,,,,,
1176,2000.0,,1994.0,7.8,4.5,5.7,36.3,62.6,49.5,72.55,168.0,488.0,,,0.064,,441.0,,,,,
1177,2000.0,,1994.0,7.6,4.5,5.6,37.0,63.0,50.1,73.5,166.0,689.0,,,0.059,,436.0,,,,,
1178,2000.0,,1396.0,9.9,5.2,6.9,28.5,54.5,40.8,73.0,175.0,734.0,,,,,521.0,,,,,
1179,2000.0,,1396.0,9.5,5.2,6.8,29.7,54.5,41.7,73.4,175.0,1420.0,,,,,510.0,,,,,
1180,2000.0,,1588.0,9.9,5.4,7.1,28.5,52.1,39.9,73.4,178.0,803.0,,,,,533.0,,,,,
1181,2000.0,,1590.0,11.6,7.3,8.8,24.4,38.7,32.1,72.0,212.0,1020.0,,,,,663.0,,,,,
1182,2000.0,,1994.0,7.8,4.4,5.7,36.1,63.9,49.7,72.6,168.0,451.0,,,0.06,,439.0,,,,,
1183,2000.0,,1994.0,13.1,6.0,8.6,21.6,46.8,32.7,72.7,210.0,1109.0,,,,,651.0,,,,,
1184,2000.0,,1994.0,7.1,4.3,5.3,39.8,65.7,53.0,71.6,166.0,519.0,,,0.056,,412.0,,,,,
1185,2000.0,,1796.0,10.8,5.8,7.6,26.2,49.0,37.1,74.0,182.0,799.0,79.0,,,,573.0,,,,,
1186,2000.0,,1796.0,12.1,6.6,8.6,23.4,42.6,32.8,73.0,206.0,879.0,72.0,,,,649.0,,,,,
1187,2000.0,,1796.0,10.2,5.7,7.4,27.8,49.3,38.3,73.8,178.0,700.0,,,,,555.0,,,,,
1188,2000.0,,1796.0,11.6,6.4,8.3,24.4,43.9,34.0,73.0,198.0,790.0,,,,,626.0,,,,,
1189,2000.0,,1796.0,11.2,5.8,7.8,25.2,48.8,36.3,73.6,190.0,829.0,,,,,586.0,,,,,
1190,2000.0,,1796.0,11.3,5.9,7.9,25.0,47.6,35.7,74.0,189.0,742.0,102.0,,,,596.0,,,,,
1191,2000.0,,1275.0,8.5,5.5,6.6,33.4,51.8,43.0,73.3,164.0,995.0,,,,,495.0,,,,,
1192,2000.0,,1396.0,9.1,5.5,6.8,31.1,51.1,41.3,73.0,164.0,372.0,47.0,,,,515.0,,,,,
1193,2000.0,,1396.0,8.8,5.3,6.6,32.1,53.1,42.8,73.0,162.0,556.0,,,,,497.0,,,,,
1194,2000.0,,1396.0,9.1,5.5,6.8,31.1,51.1,41.3,70.0,164.0,372.0,47.0,,,,515.0,,,,,
1195,2000.0,,1396.0,8.8,5.3,6.6,32.1,53.1,42.8,70.0,162.0,556.0,,,,,497.0,,,,,
1196,2000.0,,1588.0,9.2,5.6,6.9,30.6,50.6,40.8,71.0,166.0,371.0,29.0,,,,521.0,,,,,
1197,2000.0,,1588.0,8.9,5.3,6.7,31.6,53.1,42.5,71.0,164.0,252.0,,,,,501.0,,,,,
1198,2000.0,,1796.0,11.5,6.3,8.2,24.7,45.0,34.6,72.0,196.0,475.0,31.0,,,,615.0,,,,,
1199,2000.0,,1796.0,11.6,6.3,8.2,24.4,44.7,34.3,72.0,196.0,272.0,,,,,620.0,,,,,
1200,2000.0,,1994.0,7.2,4.1,5.2,39.2,68.3,53.8,74.0,150.0,38.0,375.0,,0.029,,406.0,,,,,
1201,2000.0,,1796.0,10.4,5.8,7.5,27.2,48.7,37.7,73.0,179.0,761.0,97.0,,,,564.0,,,,,
1202,2000.0,,1796.0,10.4,5.8,7.5,27.2,48.9,37.8,73.0,178.0,761.0,,,,,563.0,,,,,
1203,2000.0,,1396.0,9.3,5.7,7.0,30.4,49.9,40.3,73.0,168.0,258.0,33.0,,,,528.0,,,,,
1204,2000.0,,1396.0,9.4,5.7,7.1,30.1,49.6,40.0,73.0,166.0,319.0,,,,,532.0,,,,,
1205,2000.0,,1588.0,9.6,5.8,7.2,29.4,48.7,39.3,73.0,172.0,719.0,35.0,,,,541.0,,,,,
1206,2000.0,,1588.0,9.2,5.6,6.9,30.6,50.6,40.8,73.0,170.0,329.0,,,,,521.0,,,,,
1207,2000.0,,1796.0,9.7,5.8,7.3,29.2,48.3,38.9,74.0,174.0,342.0,28.0,,,,547.0,,,,,
1208,2000.0,,1796.0,11.9,6.5,8.5,23.8,43.2,33.3,72.0,203.0,509.0,40.0,,,,639.0,,,,,
1209,2000.0,,1796.0,9.5,5.7,7.1,29.8,49.4,39.7,74.0,172.0,491.0,,,,,536.0,,,,,
1210,2000.0,,1994.0,7.3,4.3,5.4,38.7,66.4,52.7,72.0,150.0,27.0,370.0,,0.03,,414.0,,,,,
1211,2000.0,,1997.0,13.9,6.7,9.3,20.3,42.2,30.2,72.0,224.0,375.0,69.0,,,,704.0,,,,,
1212,2000.0,,1997.0,14.0,6.7,9.4,20.1,41.9,30.0,72.0,224.0,375.0,,,,,709.0,,,,,
1213,2000.0,,1796.0,11.2,6.2,8.1,25.3,45.3,35.0,73.0,193.0,484.0,48.0,,,,608.0,,,,,
1214,2000.0,,1796.0,12.7,7.6,9.5,22.2,37.1,29.8,70.0,227.0,625.0,67.0,,,,714.0,,,,,
1215,2000.0,,1796.0,10.8,6.1,7.8,26.1,46.5,36.1,74.0,193.0,337.0,,,,,589.0,,,,,
1216,2000.0,,1796.0,14.0,7.8,10.1,20.2,36.3,28.1,70.0,247.0,537.0,,,,,757.0,,,,,
1217,2000.0,,1951.0,7.7,4.7,5.8,36.5,60.7,48.8,74.0,163.0,220.0,410.0,,0.05,,447.0,,,,,
1218,2000.0,,1951.0,7.6,4.5,5.6,36.9,63.1,50.0,74.0,154.0,151.0,,,0.038,,436.0,,,,,
1219,2000.0,,1997.0,14.1,7.1,9.7,20.1,39.8,29.2,73.0,232.0,428.0,44.0,,,,729.0,,,,,
1220,2000.0,,1997.0,15.3,8.2,10.8,18.5,34.2,26.1,69.0,260.0,328.0,29.0,,,,815.0,,,,,
1221,2000.0,,1997.0,13.5,7.0,9.4,20.9,40.3,30.1,73.0,232.0,188.0,,,,,707.0,,,,,
1222,2000.0,,1997.0,16.0,8.3,11.1,17.6,34.1,25.4,69.0,274.0,179.0,,,,,838.0,,,,,
1223,2000.0,,2497.0,14.1,7.3,9.8,20.0,38.9,28.9,73.0,235.0,394.0,95.0,,,,736.0,,,,,
1224,2000.0,,2497.0,16.6,8.0,11.2,17.0,35.3,25.3,70.0,268.0,379.0,77.0,,,,841.0,,,,,
1225,2000.0,,2497.0,14.0,7.2,9.7,20.2,39.4,29.2,73.0,240.0,102.0,,,,,729.0,,,,,
1226,2000.0,,2497.0,16.9,8.6,11.6,16.8,32.8,24.3,70.0,286.0,147.0,,,,,876.0,,,,,
1227,2000.0,,1985.0,12.7,6.7,8.9,22.2,42.2,31.7,72.0,213.0,580.0,10.0,,,,671.0,,,,,
1228,2000.0,,1985.0,14.8,7.5,10.2,19.1,37.7,27.7,72.0,243.0,610.0,10.0,,,,768.0,,,,,
1229,2000.0,,1985.0,12.6,6.6,8.8,22.4,42.8,32.1,73.0,210.0,48.0,10.0,,,,663.0,,,,,
1230,2000.0,,1985.0,14.6,7.4,10.1,19.3,38.2,28.0,71.0,240.0,430.0,10.0,,,,760.0,,,,,
1231,2000.0,,1985.0,13.0,6.6,9.0,21.7,42.8,31.4,72.0,216.0,370.0,10.0,,,,678.0,,,,,
1232,2000.0,,1985.0,14.8,7.1,10.0,19.1,39.8,28.2,72.0,240.0,460.0,10.0,,,,754.0,,,,,
1233,2000.0,,2171.0,8.9,4.6,6.2,31.7,61.4,45.6,74.0,164.0,230.0,,,0.053,,479.0,,,,,
1234,2000.0,,1985.0,12.7,6.7,8.9,22.2,42.2,31.7,72.0,213.0,580.0,10.0,,,,671.0,,,,,
1235,2000.0,,1985.0,14.8,7.5,10.2,19.1,37.7,27.7,72.0,243.0,610.0,10.0,,,,768.0,,,,,
1236,2000.0,,1985.0,12.6,6.6,8.8,22.4,42.8,32.1,73.0,210.0,480.0,10.0,,,,663.0,,,,,
1237,2000.0,,1985.0,14.6,7.4,10.1,19.3,38.2,28.0,71.0,240.0,430.0,10.0,,,,760.0,,,,,
1238,2000.0,,1985.0,13.2,6.7,9.1,21.4,42.2,31.0,72.0,217.0,370.0,10.0,,,,686.0,,,,,
1239,2000.0,,1985.0,14.8,7.1,10.0,19.1,39.8,28.2,72.0,240.0,460.0,10.0,,,,754.0,,,,,
1240,2000.0,,1985.0,13.2,6.8,9.2,21.4,41.5,30.7,71.0,220.0,540.0,10.0,,,,693.0,,,,,
1241,2000.0,,1985.0,15.1,7.6,10.4,18.7,37.2,27.2,70.0,247.0,470.0,20.0,,,,782.0,,,,,
1242,2000.0,,2290.0,13.5,6.9,9.3,20.9,40.9,30.4,72.0,222.0,550.0,10.0,,,,700.0,,,,,
1243,2000.0,,2290.0,15.2,7.5,10.4,18.6,37.7,27.2,71.0,248.0,550.0,10.0,,,,782.0,,,,,
1244,2000.0,,2290.0,13.6,6.5,9.1,20.8,43.5,31.0,73.0,219.0,830.0,10.0,,,,686.0,,,,,
1245,2000.0,,2290.0,15.0,6.9,9.9,18.8,40.9,28.5,72.0,237.0,760.0,10.0,,,,747.0,,,,,
1246,2000.0,,2962.0,16.0,8.1,11.1,17.7,34.9,25.4,72.0,264.0,1840.0,40.0,,,,838.0,,,,,
1247,2000.0,,1985.0,13.3,7.0,9.3,21.2,40.4,30.4,71.0,223.0,540.0,10.0,,,,700.0,,,,,
1248,2000.0,,1985.0,15.7,7.9,10.8,18.0,35.8,26.2,70.0,257.0,470.0,20.0,,,,812.0,,,,,
1249,2000.0,,2290.0,13.5,7.1,9.5,20.9,39.8,29.7,72.0,227.0,550.0,10.0,,,,716.0,,,,,
1250,2000.0,,2290.0,15.5,7.9,10.7,18.2,35.8,26.4,71.0,256.0,550.0,10.0,,,,806.0,,,,,
1251,2000.0,,2290.0,13.6,6.8,9.3,20.8,41.5,30.4,73.0,223.0,830.0,10.0,,,,700.0,,,,,
1252,2000.0,,2290.0,15.1,7.2,10.1,18.7,39.2,28.0,72.0,243.0,760.0,10.0,,,,760.0,,,,,
1253,2000.0,,2962.0,16.3,8.5,11.4,17.3,33.2,24.8,72.0,271.0,1840.0,40.0,,,,858.0,,,,,
1254,2000.0,,1781.0,14.0,8.0,10.1,20.2,35.3,28.0,73.0,242.0,1088.0,,,,,760.0,,,,,
1255,2000.0,,1781.0,13.4,7.4,9.6,21.1,38.2,29.4,74.0,230.0,545.0,17.0,,,,724.0,,,,,
1256,2000.0,,1896.0,8.6,5.3,6.5,32.8,53.3,43.5,75.0,176.0,349.0,,,0.077,,502.0,,,,,
1257,2000.0,,1896.0,10.4,6.4,7.8,27.2,44.1,36.2,71.0,211.0,139.0,,,0.084,,603.0,,,,,
1258,2000.0,,1896.0,8.5,5.4,6.5,33.2,52.3,43.5,74.0,176.0,463.0,387.0,,0.035,,502.0,,,,,
1259,2000.0,,1896.0,8.6,5.4,6.6,32.8,52.3,42.8,73.0,178.0,444.0,,,0.073,,510.0,,,,,
1260,2000.0,,1984.0,13.0,7.7,9.7,21.7,36.7,29.1,74.0,233.0,814.0,70.0,,,,731.0,,,,,
1261,2000.0,,1984.0,14.0,7.8,10.1,20.2,36.2,28.0,74.0,242.0,624.0,,,,,760.0,,,,,
1262,2000.0,,1984.0,16.5,8.6,11.6,17.1,32.8,24.4,71.0,278.0,546.0,,,,,872.0,,,,,
1263,2000.0,,999.0,7.4,4.6,5.6,38.2,61.4,50.4,72.5,134.0,169.0,,,,,422.0,,,,,
1264,2000.0,,1390.0,9.3,5.1,6.6,30.4,55.4,42.8,73.0,158.0,42.0,,,,,497.0,,,,,
1265,2000.0,,1390.0,10.0,6.1,7.5,28.2,46.3,37.7,73.0,180.0,71.0,,,,,564.0,,,,,
1266,2000.0,,1716.0,5.9,3.6,4.4,47.9,78.5,64.2,73.0,119.0,333.0,332.0,,0.024,,340.0,,,,,
1267,2000.0,,1598.0,10.1,5.7,7.3,28.0,49.6,38.7,73.0,175.0,554.0,,,,,550.0,,,,,
1268,2000.0,,1781.0,10.4,6.3,7.8,27.2,44.8,36.2,73.0,186.0,77.0,,,,,588.0,,,,,
1269,2000.0,,1896.0,6.5,4.2,5.1,43.5,67.3,55.4,71.0,138.0,122.0,424.0,,0.027,,394.0,,,,,
1270,2000.0,,1598.0,10.1,5.8,7.4,28.0,48.7,38.2,73.0,178.0,618.0,,,,,557.0,,,,,
1271,2000.0,,1896.0,6.6,4.3,5.2,42.8,65.7,54.3,71.0,140.0,62.0,413.0,,0.03,,402.0,,,,,
1272,2000.0,,1390.0,8.9,5.4,6.7,31.7,52.3,42.2,70.0,161.0,434.0,,,,,504.0,,,,,
1273,2000.0,,1781.0,10.4,6.3,7.8,27.2,44.8,36.2,73.0,186.0,77.0,,,,,588.0,,,,,
1274,2000.0,,1896.0,6.8,4.1,5.1,41.5,68.9,55.4,73.0,138.0,824.0,,,0.024,,394.0,,,,,
1275,2000.0,,1896.0,6.5,4.1,5.0,43.5,68.9,56.5,73.0,135.0,166.0,409.0,,0.041,,386.0,,,,,
1276,2000.0,,1896.0,6.4,4.1,5.0,44.1,68.9,56.5,71.0,135.0,122.0,424.0,,0.027,,386.0,,,,,
1277,2000.0,,1595.0,11.0,6.1,7.9,25.7,46.3,35.8,74.0,190.0,790.0,,,,,594.0,,,,,
1278,2000.0,,1781.0,12.0,6.6,8.6,23.5,42.8,32.8,74.0,206.0,130.0,,,,,649.0,,,,,
1279,2000.0,,1340.0,8.6,5.5,6.6,32.8,51.4,42.8,68.0,158.0,313.0,,,,,497.0,,,,,
1280,2000.0,,1595.0,10.6,6.0,7.7,26.6,47.1,36.7,71.0,187.0,1111.0,,,,,580.0,,,,,
1281,2000.0,,1595.0,11.6,6.8,8.6,24.4,41.5,32.8,74.0,206.0,722.0,,,,,649.0,,,,,
1282,2000.0,,1896.0,6.8,4.4,5.3,41.5,64.2,53.3,72.0,143.0,299.0,,,0.052,,409.0,,,,,
1283,2000.0,,1595.0,10.6,6.0,7.7,26.6,47.1,36.7,71.0,187.0,1111.0,,,,,580.0,,,,,
1284,2000.0,,1781.0,11.9,6.5,8.5,23.7,43.5,33.2,72.0,204.0,698.0,,,,,641.0,,,,,
1285,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,71.0,140.0,290.0,,,0.053,,402.0,,,,,
1286,2000.0,,1595.0,10.7,6.1,7.8,26.4,46.3,36.2,71.0,187.0,1111.0,,,,,588.0,,,,,
1287,2000.0,,1781.0,11.9,6.5,8.5,23.7,43.5,33.2,72.0,204.0,698.0,,,,,641.0,,,,,
1288,2000.0,,1781.0,13.4,6.9,9.3,21.1,40.9,30.4,70.0,223.0,666.0,,,,,700.0,,,,,
1289,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,73.0,140.0,290.0,,,0.053,,402.0,,,,,
1290,2000.0,,2324.0,13.3,7.3,9.4,21.2,38.7,30.1,72.0,226.0,407.0,,,,,707.0,,,,,
1291,2000.0,,996.0,8.9,5.5,6.7,31.7,51.4,42.2,70.0,161.0,368.0,,,,,504.0,,,,,
1292,2000.0,,1397.0,9.8,5.6,7.2,28.8,50.4,39.2,72.0,173.0,431.0,,,,,543.0,,,,,
1293,2000.0,,1896.0,6.2,4.0,4.8,45.6,70.6,58.9,72.0,130.0,324.0,420.0,,0.02,,370.0,,,,,
1294,2000.0,,1390.0,9.6,5.7,7.1,29.4,49.6,39.8,73.0,170.0,615.0,20.0,,,,535.0,,,,,
1295,2000.0,,1397.0,9.8,5.6,7.2,28.8,50.4,39.2,72.0,173.0,431.0,,,,,543.0,,,,,
1296,2000.0,,1896.0,6.2,4.0,4.8,45.6,70.6,58.9,72.0,130.0,324.0,420.0,,0.02,,370.0,,,,,
1297,2000.0,,1896.0,6.5,4.1,5.0,43.5,68.9,56.5,73.0,135.0,145.0,362.0,,0.021,,386.0,,,,,
1298,2000.0,,1390.0,9.6,5.7,7.1,29.4,49.6,39.8,73.0,170.0,615.0,20.0,,,,535.0,,,,,
1299,2000.0,,1896.0,6.5,4.1,5.0,43.5,68.9,56.5,73.0,135.0,145.0,362.0,,0.021,,386.0,,,,,
1300,2000.0,,1289.0,9.3,5.1,6.7,30.2,55.3,42.4,73.0,154.0,482.0,,,,,502.0,,,,,
1301,2000.0,,1289.0,9.3,5.1,6.7,30.2,55.3,42.4,73.0,160.0,482.0,,,,,502.0,,,,,
1302,2000.0,,1896.0,7.7,4.8,5.8,36.7,58.9,48.7,74.0,157.0,241.0,,,0.04,,448.0,,,,,
1303,2000.0,,1289.0,8.8,5.0,6.4,32.0,56.3,44.1,72.0,160.0,856.0,,,,,482.0,,,,,
1304,2000.0,,1598.0,9.9,6.1,7.5,28.5,46.3,37.7,73.0,180.0,362.0,,,,,564.0,,,,,
1305,2000.0,,1595.0,10.8,6.3,8.0,26.2,44.8,35.3,72.0,192.0,834.0,,,,,603.0,,,,,
1306,2000.0,,1595.0,12.1,6.9,8.8,23.3,40.9,32.1,73.0,211.0,414.0,,,,,663.0,,,,,
1307,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,795.0,29.0,,,,610.0,,,,,
1308,2000.0,,1984.0,13.1,7.0,9.2,21.6,40.4,30.7,73.0,221.0,475.0,,,,,693.0,,,,,
1309,2000.0,,1896.0,6.8,4.5,5.3,41.5,62.8,53.3,73.0,143.0,450.0,,,0.049,,409.0,,,,,
1310,2000.0,,1896.0,6.9,4.6,5.4,40.9,61.4,52.3,71.0,146.0,293.0,,,0.056,,417.0,,,,,
1311,2000.0,,1781.0,11.1,6.5,8.2,25.4,43.5,34.4,71.0,192.0,919.0,,,,,618.0,,,,,
1312,2000.0,,1781.0,13.3,7.0,9.3,21.2,40.4,30.4,71.0,223.0,694.0,,,,,700.0,,,,,
1313,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,795.0,29.0,,,,610.0,,,,,
1314,2000.0,,1984.0,13.1,7.0,9.2,21.6,40.4,30.7,73.0,221.0,475.0,,,,,693.0,,,,,
1315,2000.0,,1595.0,10.7,6.1,7.8,26.4,46.3,36.2,72.0,187.0,834.0,,,,,588.0,,,,,
1316,2000.0,,1595.0,12.1,6.8,8.8,23.3,41.5,32.1,73.0,211.0,414.0,,,,,663.0,,,,,
1317,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,795.0,29.0,,,,610.0,,,,,
1318,2000.0,,1984.0,13.1,7.0,9.2,21.6,40.4,30.7,73.0,221.0,475.0,,,,,693.0,,,,,
1319,2000.0,,1896.0,6.8,4.4,5.3,41.5,64.2,53.3,73.0,143.0,450.0,,,0.049,,409.0,,,,,
1320,2000.0,,1598.0,10.8,5.9,7.7,26.2,47.9,36.7,72.0,185.0,683.0,,,,,580.0,,,,,
1321,2000.0,,1896.0,7.1,4.4,5.3,39.8,64.2,53.3,74.0,143.0,502.0,,,0.053,,409.0,,,,,
1322,2000.0,,1781.0,11.0,6.3,8.0,25.7,44.8,35.3,71.0,192.0,919.0,,,,,603.0,,,,,
1323,2000.0,,1781.0,13.2,6.8,9.2,21.4,41.5,30.7,71.0,221.0,694.0,,,,,693.0,,,,,
1324,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,795.0,29.0,,,,610.0,,,,,
1325,2000.0,,1984.0,13.1,7.0,9.2,21.6,40.4,30.7,73.0,221.0,475.0,,,,,693.0,,,,,
1326,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,71.0,140.0,293.0,,,0.056,,402.0,,,,,
1327,2000.0,,1994.0,11.9,7.4,9.0,23.7,38.2,31.4,72.5,214.0,600.0,,,,,678.0,,,,,
1328,2000.0,,1994.0,12.2,7.5,9.2,23.2,37.7,30.7,71.0,218.0,590.0,,,,,693.0,,,,,
1329,2000.0,,1994.0,12.8,8.2,9.9,22.1,34.4,28.5,72.0,235.0,900.0,,,,,747.0,,,,,
1330,2000.0,,1994.0,14.0,8.5,10.5,20.2,33.2,26.9,70.0,249.0,660.0,,,,,791.0,,,,,
1331,2000.0,,1994.0,12.1,7.2,9.0,23.3,39.2,31.4,72.5,214.0,430.0,,,,,678.0,,,,,
1332,2000.0,,1994.0,12.8,7.3,9.3,22.1,38.7,30.4,72.0,220.0,550.0,,,,,700.0,,,,,
1333,2000.0,,1994.0,13.7,8.0,10.1,20.6,35.3,28.0,73.0,239.0,740.0,,,,,760.0,,,,,
1334,2000.0,,1994.0,14.7,9.1,11.2,19.2,31.0,25.2,72.0,265.0,980.0,,,,,844.0,,,,,
1335,2000.0,,1298.0,8.6,6.0,6.9,32.8,47.1,40.9,71.3,165.0,410.0,,,,,520.0,,,,,
1336,2000.0,,1994.0,12.2,7.8,9.4,23.2,36.2,30.1,71.4,225.0,570.0,,,,,707.0,,,,,
