file,year,manufacturer,model,description,euro_standard,tax_band,transmission,transmission_type,engine_capacity,fuel_type,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,thc_emissions,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
DatapartC_july2000.csv,2000,Lotus,Elise,Elise 340 R,2,,M5,Manual,1796,Petrol,14,6.9,8.5,20.2,40.9,29.7,74,225,,780,,,,,716,,,,,
DatapartC_july2000.csv,2000,Lotus,Elise,Elise Sport 160,2,,M5,Manual,1796,Petrol,13.4,6.8,9.2,21.1,41.5,30.7,72,218,,600,,,,,693,,,,,
DatapartC_july2000.csv,2000,Lotus,Esprit,Esprit S4 GT3,2,,M5,Manual,2174,Petrol,19,8.6,12.5,14.9,32.8,22.6,72,294,,1400,,,,,941,,,,,
DatapartC_july2000.csv,2000,Lotus,Esprit,Esprit Sport 350,2,,M5,Manual,3506,Petrol,20.8,9.7,13.8,13.6,29.1,20.5,74,328,,560,,,,,1038,,,,,
DatapartC_july2000.csv,2000,Lotus,Esprit,Esprit V8,2,,M5,Manual,3506,Petrol,20.8,9.7,13.8,13.6,29.1,20.5,74,328,,560,,,,,1038,,,,,
DatapartC_july2000.csv,2000,Lotus,Esprit,Esprit V8 GT,2,,M5,Manual,3506,Petrol,20.8,9.7,13.8,13.6,29.1,20.5,74,328,,560,,,,,1038,,,,,
DatapartC_july2000.csv,2000,LTI,Taxi - TXI - EGR,2.7 Taxi/Hirecar,2,,A4,Automatic,2664,Diesel,10.9,8.2,9.2,26,34.3,30.7,73.1,244,,390,,,0.09,,711,,,,,
DatapartC_july2000.csv,2000,LTI,Taxi - TXI - EGR,2.7 Taxi/Hirecar,2,,M5,Manual,2664,Diesel,10.7,7.1,8.4,26.5,39.7,33.5,74,223,,580,,,0.07,,651,,,,,
DatapartC_july2000.csv,2000,Maserati,All Models,3200 GT Coupé,2,,M6,Manual,3217,Petrol,25.3,11.6,16.6,11.2,24.3,17,74,388,,655,,,,,1251,,,,,
DatapartC_july2000.csv,2000,Maserati,All Models,3200 GT Coupé,2,,A4,Automatic,3217,Petrol,26.4,13.2,18.1,10.7,21.4,15.6,74,422,,419,,,,,1364,,,,,
DatapartC_july2000.csv,2000,Maserati,All Models,Quattroporte V6 Evoluzione,2,,M6,Manual,2790,Petrol,25.4,12.1,16.9,11.1,23.4,16.6,74,395,,1281,,,,,1282,,,,,
DatapartC_july2000.csv,2000,Maserati,All Models,Quattroporte V6 Evoluzione,2,,A4,Automatic,2790,Petrol,25.6,12.4,17.3,11.1,22.8,16.3,70,403,,1053,,,,,1305,,,,,
DatapartC_july2000.csv,2000,Maserati,All Models,Quattroporte V8 Evoluzione,2,,M6,Manual,3217,Petrol,29.5,13.2,19.1,9.6,21.5,14.8,73,447,,678,,,,,1438,,,,,
DatapartC_july2000.csv,2000,Maserati,All Models,Quattroporte V8 Evoluzione,2,,A4,Automatic,3217,Petrol,27.3,12.4,17.9,10.4,22.9,15.8,71,418,,333,,,,,1347,,,,,
DatapartC_july2000.csv,2000,Mazda,121,1.25,2,,M5,Manual,1242,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,73,160,,576,,,,,513,,,,,
DatapartC_july2000.csv,2000,Mazda,121,1.3,2,,M5,Manual,1299,Petrol,8.7,5.9,6.9,32.5,47.9,40.9,72,161,,563,,,,,520,,,,,
DatapartC_july2000.csv,2000,Mazda,323,1.3,2,,M5,Manual,1324,Petrol,9.3,6.2,7.3,30.4,45.6,38.7,72,177,,487,,,,,550,,,,,
DatapartC_july2000.csv,2000,Mazda,323,1.5,2,,M5,Manual,1498,Petrol,9.5,6.3,7.5,29.7,44.8,37.7,73,181,,211,,,,,564,,,,,
DatapartC_july2000.csv,2000,Mazda,323,1.5,2,,A4,Automatic,1498,Petrol,10.7,6.8,8.2,26.4,41.5,34.5,72,197,,482,,,,,617,,,,,
DatapartC_july2000.csv,2000,Mazda,323,1.8,2,,M5,Manual,1840,Petrol,10.7,6.7,8.2,26.4,42.2,34.4,73,197,,583,,,,,618,,,,,
DatapartC_july2000.csv,2000,Mazda,323,1.8,2,,A4,Automatic,1840,Petrol,12.2,7.1,9,23.2,39.8,31.4,72,216,,622,,,,,678,,,,,
DatapartC_july2000.csv,2000,Mazda,323,2.0 Turbo-Diesel,2,,M5,Manual,1998,Diesel,6.4,4.4,5.1,44.1,64.2,55.4,74,149,,904,,,0.062,,394,,,,,
DatapartC_july2000.csv,2000,Mazda,626,1.8i,2,,M5,Manual,1840,Petrol,10.1,6.2,7.6,28,45.6,37.2,68,184,,333,,,,,572,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 100kW (136ps),2,,M5,Manual,1991,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,71,195,,355,,,,,610,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 100kW (136ps),2,,A4,Automatic,1991,Petrol,12.1,7.1,8.9,23.3,39.8,31.7,68,214,,506,,,,,671,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 85kW (115ps),2,,M5,Manual,1991,Petrol,10.6,6.4,7.9,26.6,44.1,35.8,70,189,,206,,,,,594,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 85kW (115ps),2,,A4,Automatic,1991,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,68,205,,393,,,,,641,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 Estate 100kW (136ps),2,,M5,Manual,1991,Petrol,10.9,6.7,8.3,25.9,42.2,34,71,198,,353,,,,,626,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 Estate 85kW (115ps),2,,M5,Manual,1991,Petrol,10.8,6.7,8.2,26.2,42.2,34.5,72,196,,550,,,,,617,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 EstateTurbo Diesel,2,,M5,Manual,1998,Diesel,6.8,4.7,5.5,41.5,60.1,51.4,73,158,,815,,,0.57,,425,,,,,
DatapartC_july2000.csv,2000,Mazda,626,2.0 Turbo Diesel,2,,M5,Manual,1998,Diesel,6.4,4.5,5.2,44.1,62.8,54.3,73,152,,876,,,0.51,,402,,,,,
DatapartC_july2000.csv,2000,Mazda,Demio,1.3,2,,M5,Manual,1324,Petrol,8.7,6,7,32.5,47.1,40.3,72,169,,737,,,,,528,,,,,
DatapartC_july2000.csv,2000,Mazda,Demio,1.5,2,,M5,Manual,1498,Petrol,9.2,6.2,7.3,30.7,45.6,38.7,71,176,,175,,,,,550,,,,,
DatapartC_july2000.csv,2000,Mazda,Demio,1.5,2,,A4,Automatic,1498,Petrol,10.2,6.6,7.9,27.7,42.8,35.8,71,190,,164,,,,,594,,,,,
DatapartC_july2000.csv,2000,Mazda,MPV,2.0,2,,M5,Manual,1991,Petrol,12.6,8.6,10.1,22.4,32.9,28,72,242,,762,,,,,760,,,,,
DatapartC_july2000.csv,2000,Mazda,MX - 5,1.6,2,,M5,Manual,1598,Petrol,10.6,6.6,8.1,26.6,42.8,34.9,74,211,,531,,,,,610,,,,,
DatapartC_july2000.csv,2000,Mazda,MX - 5,1.8 5 Speed,2,,M5,Manual,1840,Petrol,11.2,7,8.5,25.2,40.4,33.2,74,218,,701,,,,,641,,,,,
DatapartC_july2000.csv,2000,Mazda,MX - 5,1.8 6 Speed,2,,M6,Manual,1840,Petrol,11.7,7.1,8.8,24.1,39.8,32.1,72,232,,573,,,,,663,,,,,
DatapartC_july2000.csv,2000,Mazda,Premacy,1.8 74kW (100ps),2,,M5,Manual,1840,Petrol,10.7,6.9,8.3,26.4,40.9,34,71.3,198,,347,,,,,626,,,,,
DatapartC_july2000.csv,2000,Mazda,Premacy,1.8 84kW (115ps),2,,M5,Manual,1840,Petrol,10.7,7,8.4,26.4,40.3,33.6,71.4,201,,342,,,,,633,,,,,
DatapartC_july2000.csv,2000,Mazda,Premacy,1.8 84kW (115ps),2,,A4,Automatic,1840,Petrol,12.2,7.4,9.2,23.2,38.2,30.7,69.9,220,,612,,,,,693,,,,,
DatapartC_july2000.csv,2000,Mazda,Premacy,2.0 Turbo Diesel,2,,M5,Manual,1998,Diesel,7.1,4.9,5.7,39.8,57.6,49.5,72.3,158,,781,,,0.073,,441,,,,,
DatapartC_july2000.csv,2000,Mazda,Xedos 9,2.3 Supercharged Miller,2,,A4,Automatic,2255,Petrol,14,7.7,10.9,20.2,36.7,28.2,71,245,,259,,,,,754,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 140 Automatic Hatchback,2,,A5,Automatic,1397,Petrol,10.4,5.9,7.5,27.2,47.9,37.7,72,180,,38,,,,,564,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 140 Hatchback,2,,M5,Manual,1397,Petrol,9.9,5.9,7.4,28.5,47.9,38.2,72,171,,659,,,,,557,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 140 Hatchback,2,,M5/s,Manual,1397,Petrol,9.9,5.9,7.4,28.5,47.9,38.2,72,171,,610,,,,,557,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 140 Hatchback,2,,A5,Automatic,1397,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,72,182,,500,,,,,572,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 160 Hatchback,2,,M5,Manual,1598,Petrol,10.3,5.8,7.5,27.4,48.7,37.7,74,172,,577,,,,,564,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 160 Hatchback,2,,M5/s,Manual,1598,Petrol,10.1,6.1,7.5,28,46.3,37.7,74,172,,623,,,,,564,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 160 Hatchback,2,,A5,Automatic,1598,Petrol,10.4,6.1,7.7,27.2,46.3,36.7,73,183,,460,,,,,580,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 170 CDI Hatchback,2,,M5,Manual,1689,Diesel,6.2,4.2,4.9,45.6,67.3,57.7,74,131,,200,,,0.046,,378,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 170 CDI Hatchback,2,,A5,Automatic,1689,Diesel,7.9,4.6,5.8,35.8,61.4,48.7,71,156,,170,,,0.047,,448,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 190 Hatchback,2,,M5/s,Manual,1898,Petrol,10.6,6,7.7,26.6,47.1,36.7,73,185,,430,,,,,580,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,A-Class (W168),A 190 Hatchback,2,,A5,Automatic,1898,Petrol,11.3,6.3,8.2,25,44.8,34.4,71,196,,400,,,,,618,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 200 Kompressor Estate,2,,M6,Manual,1998,Petrol,13.2,7.2,9.4,21.4,39.2,30.1,73,226,,175,,,,,707,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 200 Kompressor Estate,2,,A5,Automatic,1998,Petrol,13.7,7.2,9.5,20.6,39.2,29.7,73,228,,128,,,,,716,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 220 CDI Estate,2,,M5,Manual,2151,Diesel,8.2,5.1,6.2,34.5,55.4,45.6,71,164,,488,,,0.036,,479,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 220 CDI Estate,2,,A5,Automatic,2151,Diesel,9.4,5.3,6.8,30,53.3,41.5,67,181,,198,,,0.038,,526,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 240 Estate,2,,M6,Manual,2597,Petrol,15.8,8.1,10.9,17.9,34.9,25.9,74,262,,6,,,,,821,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 240 Estate,2,,A5,Automatic,2597,Petrol,14.4,7.8,10.2,19.6,36.2,27.8,72,245,,8,,,,,765,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 280 Estate,2,,M6,Manual,2799,Petrol,15.9,8,11,17.8,35.3,25.7,74,254,,5,,,,,828,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (S202),C 280 Estate,2,,A5,Automatic,2799,Petrol,14.5,7.8,10.2,19.5,36.2,27.7,70,245,,8,,,,,768,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 180 Saloon,2,,M5,Manual,1799,Petrol,12.7,7.2,9.2,22.2,39.2,30.7,73,218,,560,,,,,693,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 180 Saloon,2,,A5,Automatic,1799,Petrol,12.8,7.3,9.3,22.1,38.7,30.4,72,221,,560,,,,,700,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 200 Saloon,2,,M5,Manual,1998,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,73,222,,610,,,,,707,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 200 Saloon,2,,A5,Automatic,1998,Petrol,13.2,7.3,9.5,21.4,38.7,29.7,70,225,,420,,,,,716,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 220 CDI Saloon,2,,M5,Manual,2151,Diesel,8.2,5,6.1,34.5,56.5,46.3,71,161,,488,,,0.036,,471,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 220 CDI Saloon,2,,A5,Automatic,2151,Diesel,9.2,5.3,6.7,30.7,53.3,42.2,67,178,,198,,,0.038,,517,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 230 Kompressor Saloon,2,,M5,Manual,2295,Petrol,13.8,7.4,9.8,20.5,38.2,28.8,74,233,,1190,,,,,739,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 230 Kompressor Saloon,2,,A5,Automatic,2295,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,74,237,,460,,,,,747,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 240 Saloon,2,,A5,Automatic,2397,Petrol,15,7.7,10.4,18.8,36.7,27.2,69,250,,350,,,,,782,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 280 Saloon,2,,A5,Automatic,2799,Petrol,14.3,7.8,10.2,19.7,36.2,27.7,70,245,,400,,,,,768,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,C-Class (W202),C 43 AMG Saloon,2,,A5,Automatic,4266,Petrol,16.5,9,11.7,17.1,31.4,24.1,74,280,,120,,,,,883,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CL-Class (C215),CL 500 (ZEV) Coupé,2,,A5,Automatic,4966,Petrol,18.9,8.9,12.5,14.9,31.7,22.6,72,299,,484,,,,,941,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CL-Class (C215),CL 500 Coupé,2,,A5,Automatic,4966,Petrol,19.4,9.9,13.4,14.6,28.5,21.1,72,320,,13,,,,,1008,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CL-Class (C215),CL 55 AMG Coupe,2,,A5,Automatic,5439,Petrol,19.8,9.5,13.4,14.2,29.7,21.1,73,308,,22,,,,,1008,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CL-Class (C215),CL 600  Coupé,2,,A5,Automatic,5786,Petrol,19.9,9.5,13.4,14.2,29.7,21.1,72,321,,309,,,,,1008,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK (A208),CLK 200 Kompressor Cabriolet,2,,M6,Manual,1998,Petrol,13.7,7.2,9.5,20.6,39.2,29.7,73,228,,148,,,,,716,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK (A208),CLK 200 Kompressor Cabriolet,2,,A5,Automatic,1998,Petrol,13.6,7,9.4,20.8,40.3,30.1,73,225,,146,,,,,707,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK (A208),CLK 230 Kompressor Cabriolet,2,,M5,Manual,2295,Petrol,14.9,7.3,10.1,18.9,38.7,27.9,74,240,,684,,,,,763,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK (A208),CLK 230 Kompressor Cabriolet,2,,A5,Automatic,2295,Petrol,15.1,7.6,10.3,18.7,37.2,27.4,74,245,,876,,,,,776,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK (A208),CLK 320 Cabriolet,2,,A5,Automatic,3199,Petrol,16,7.9,10.9,17.6,35.8,25.9,73,262,,460,,,,,821,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK (A208),CLK 430 Elegance Cabriolet,2,,A5,Automatic,4266,Petrol,17.7,9,12.2,15.9,23.1,17.8,73,281,,2,,,,,1195,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 200 Kompressor Coupé,2,,M6,Manual,1998,Petrol,13.6,7,9.4,20.8,40.3,30.1,73,226,,148,,,,,707,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 200 Kompressor Coupé,2,,A5,Automatic,1998,Petrol,13.4,7,9.3,21.1,40.3,30.4,73,223,,175,,,,,700,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 230 Kompressor Coupé,2,,M5,Manual,2295,Petrol,14.1,7.3,9.8,20,38.7,28.8,74,233,,1190,,,,,739,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 230 Kompressor Coupé,2,,A5,Automatic,2295,Petrol,14.2,7.4,9.9,19.9,38.2,28.5,74,237,,460,,,,,747,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 320 Coupé,2,,A5,Automatic,3199,Petrol,15,7.2,10.1,18.8,39.2,28,73,242,,340,,,,,760,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 430 Coupé,2,,A5,Automatic,4266,Petrol,16.5,8.5,11.4,17.1,33.2,24.8,74,272,,420,,,,,858,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,CLK-Class (C208),CLK 55 AMG Coupé,2,,A5,Automatic,5439,Petrol,17.2,8.5,11.7,16.4,33.2,24.1,74,281,,2,,,,,883,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 200 Kompressor Estate,2,,M6,Manual,1998,Petrol,12.9,7.1,9.3,21.9,39.8,30.4,73,223,,318,,,,,700,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 200 Kompressor Estate,2,,A5,Automatic,1998,Petrol,13.8,7.6,9.8,20.5,37.2,28.8,71,235,,313,,,,,739,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 240 Estate,2,,M6,Manual,2597,Petrol,16.3,8.5,11.2,17.3,33.2,25.2,74,269,,14,,,,,844,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 240 Estate,2,,A5,Automatic,2597,Petrol,15.1,7.9,10.6,18.7,35.8,26.6,71,254,,1,,,,,800,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 280 Estate,2,,M6,Manual,2799,Petrol,16.3,8.3,11.3,17.3,34,25,72,271,,,,,,,851,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 280 Estate,2,,A5,Automatic,2799,Petrol,16,8.5,11.2,17.6,33.2,25.2,72,269,,2,,,,,844,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 320 CDI Estate,2,,A5,Automatic,3222,Diesel,11.3,5.9,7.9,25,47.9,35.8,72,209,,307,,,0.036,,610,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 320 Estate,2,,A5,Automatic,3199,Petrol,15.4,7.9,10.6,18.3,25.8,26.7,71,254,,,,,,,797,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 430 Estate,2,,A5,Automatic,4266,Petrol,16.4,8.5,11.4,17.2,33.2,24.8,68,273,,95,,,,,858,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (S210),E 55 AMG Estate,2,,A5,Automatic,5439,Petrol,18.3,9.4,12.6,15.4,30.1,22.4,73,300,,366,,,,,950,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 200 Kompressor Saloon,2,,M6,Manual,1998,Petrol,12.4,6.9,8.9,22.8,40.9,31.7,72,213,,353,,,,,671,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 200 Kompressor Saloon,2,,A5,Automatic,1998,Petrol,13.6,7.3,9.6,20.8,38.7,29.4,72,230,,355,,,,,724,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 220 CDI Saloon,2,,M6,Manual,2148,Diesel,8.5,4.8,6.2,33.2,58.8,45.6,73,164,,417,,,0.036,,479,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 220 CDI Saloon,2,,A5,Automatic,2148,Diesel,9.1,5.3,6.7,31,53.3,42.2,70,177,,98,,,0.041,,517,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 240 Saloon,2,,M6,Manual,2597,Petrol,15.9,7.9,10.8,17.8,35.8,26.2,74,262,,41,,,,,812,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 240 Saloon,2,,A5,Automatic,2597,Petrol,15.2,7.4,10.3,18.6,38.2,27.4,71,247,,1,,,,,776,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 280 Saloon,2,,M6,Manual,2799,Petrol,15.9,7.9,10.8,17.8,35.8,26.2,74,259,,1,,,,,812,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 280 Saloon,2,,A5,Automatic,2799,Petrol,15.6,7.9,10.7,18.1,35.8,26.4,71,257,,5,,,,,806,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 320 CDI Saloon,2,,A5,Automatic,3199,Diesel,11.1,5.9,7.8,25.5,47.9,36.2,72,207,,354,,,0.036,,603,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 320 Saloon,2,,A5,Automatic,3199,Petrol,15,7.6,10.3,18.8,37.2,27.4,71,247,,1,,,,,776,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 430 Saloon,2,,A5,Automatic,4266,Petrol,15.5,8.2,10.8,18.2,34.4,26.2,69,259,,11,,,,,812,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,E-Class (W210),E 55 AMG Saloon,2,,A5,Automatic,5439,Petrol,18.3,8.7,12.2,15.4,32.5,23.1,73,293,,196,,,,,921,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,M-Class (W163),ML 270 CDI Estate,2,,M6,Manual,2688,Diesel,12.4,7.7,9.4,22.8,36.7,30.1,74,248,,1100,,,1.2,,725,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,M-Class (W163),ML 270 CDI Estate,2,,A5,Automatic,2688,Diesel,12.2,8,9.5,23.1,35.3,29.7,72,254,,1100,,,1.2,,735,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,M-Class (W163),ML 320 Estate,2,,A5,Automatic,3199,Petrol,18.2,11.2,13.8,15.5,25.2,20.5,74,330,,920,,,,,1038,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,M-Class (W163),ML 430 Estate,2,,A5,Automatic,4266,Petrol,18.8,11,13.9,15,25.7,20.3,72,334,,89,,,,,1048,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,M-Class (W163),ML 55 AMG Estate,2,,A5,Automatic,5439,Petrol,19.7,11.4,14.4,14.3,24.8,19.6,74,345,,88,,,,,1085,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 200 Kompressor Saloon,2,,M6,Manual,1998,Petrol,13.9,6.9,9.5,20.3,40.9,29.7,74,228,,326,,,,,716,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 200 Kompressor Saloon,2,,A5,Automatic,1998,Petrol,13.4,7,9.2,21.1,40.3,30.7,72,222,,342,,,,,693,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 220 CDI Saloon,2,,M6,Manual,2148,Diesel,8.8,4.7,6.2,32.1,60.1,45.6,71,163,,523,,,0.038,,479,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 220 CDI Saloon,2,,A5,Automatic,2148,Diesel,9.4,5.1,6.7,30,55.4,42.2,68,177,,79,,,0.036,,517,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 240 Saloon,2,,M6,Manual,2597,Petrol,16,7.8,10.8,17.7,36.2,26.2,72,259,,1,,,,,812,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 240 Saloon,2,,A5,Automatic,2597,Petrol,15,7.7,10.4,18.8,36.7,27.2,70,250,,14,,,,,782,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,New C-Class (W 203),C 320 Saloon,2,,A5,Automatic,3199,Petrol,15.4,7.6,10.5,18.3,37.2,26.9,71,252,,2,,,,,791,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 320 Limousine,2,,A5,Automatic,3199,Petrol,17.1,8.2,11.5,16.5,34.4,24.6,71,276,,,,,,,865,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 400 CDI Limousine,2,,A5,Automatic,3996,Diesel,14.6,7.4,10,19.3,38.2,28.2,72,253,,307,,,0.041,,774,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 430 Limousine,2,,A5,Automatic,4266,Petrol,17.7,9.2,12.3,16,30.7,23,71,294,,55,,,,,925,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 500 (ZEV) Limousine,2,,A5,Automatic,4966,Petrol,18.9,8.9,12.5,14.9,31.7,22.6,72,299,,1,,,,,941,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 500 Limousine,2,,A5,Automatic,4966,Petrol,19.4,9.9,13.4,14.6,28.5,21.1,72,320,,13,,,,,1008,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 55 AMG Limousine,2,,A5,Automatic,5496,Petrol,19.8,9.5,13.4,14.2,29.7,21.1,73,308,,5,,,,,1008,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (V220),S 600 Limousine,2,,A5,Automatic,5786,Petrol,19.9,9.5,13.4,14.2,29.7,21.1,74,321,,359,,,,,1008,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (W220),S 280 Saloon,2,,A5,Automatic,2799,Petrol,17.1,8.2,11.5,16.5,34.5,24.6,70,276,,1,,,,,865,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (W220),S 320 CDI Saloon,2,,A5,Automatic,3226,Diesel,11.4,6,8,24.8,47.1,35.3,71,212,,100,,,0.041,,618,,,,,
DatapartC_july2000.csv,2000,Mercedes-Benz,S-Class (W220),S 320 Saloon,2,,A5,Automatic,3199,Petrol,17.1,8.2,11.5,16.5,34.5,24.6,71,276,,,,,,,865,,,,,
